year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,22,630.0,630,0.0,903.0,842,21.0,EV,4150,N16963,EWR,CVG,116.0,569,6,30,2013-01-22 06:00:00
2013,1,22,751.0,755,-4.0,959.0,1012,-13.0,9E,4023,N840AY,EWR,CVG,107.0,569,7,55,2013-01-22 07:00:00
2013,1,22,902.0,908,-6.0,1134.0,1120,14.0,EV,4638,N11565,EWR,CVG,116.0,569,9,8,2013-01-22 09:00:00
2013,1,22,1256.0,1300,-4.0,1500.0,1506,-6.0,9E,3762,N8891A,EWR,CVG,109.0,569,13,0,2013-01-22 13:00:00
2013,1,22,1413.0,1415,-2.0,1618.0,1622,-4.0,EV,4687,N11565,EWR,CVG,108.0,569,14,15,2013-01-22 14:00:00
2013,1,22,1532.0,1535,-3.0,1818.0,1743,35.0,EV,4352,N13913,EWR,CVG,111.0,569,15,35,2013-01-22 15:00:00
2013,1,22,1653.0,1600,53.0,1907.0,1820,47.0,MQ,3985,N922MQ,JFK,CVG,109.0,589,16,0,2013-01-22 16:00:00
2013,1,22,1721.0,1725,-4.0,1928.0,1933,-5.0,EV,4323,N29917,EWR,CVG,110.0,569,17,25,2013-01-22 17:00:00
2013,1,22,1723.0,1645,38.0,1952.0,1906,46.0,9E,4027,N8930E,EWR,CVG,104.0,569,16,45,2013-01-22 16:00:00
2013,1,22,1953.0,2000,-7.0,2216.0,2224,-8.0,9E,3439,N924XJ,JFK,CVG,103.0,589,20,0,2013-01-22 20:00:00
2013,1,22,2140.0,1900,160.0,2354.0,2108,166.0,EV,4536,N13978,EWR,CVG,105.0,569,19,0,2013-01-22 19:00:00
2013,1,23,607.0,607,0.0,826.0,819,7.0,EV,4150,N11551,EWR,CVG,111.0,569,6,7,2013-01-23 06:00:00
2013,1,23,744.0,755,-11.0,955.0,1012,-17.0,9E,4023,N8982A,EWR,CVG,106.0,569,7,55,2013-01-23 07:00:00
2013,1,23,935.0,908,27.0,1144.0,1120,24.0,EV,4638,N13913,EWR,CVG,110.0,569,9,8,2013-01-23 09:00:00
2013,1,23,1252.0,1300,-8.0,1508.0,1506,2.0,9E,3762,N8972E,EWR,CVG,115.0,569,13,0,2013-01-23 13:00:00
2013,1,23,1503.0,1430,33.0,1720.0,1637,43.0,EV,4687,N12922,EWR,CVG,111.0,569,14,30,2013-01-23 14:00:00
2013,1,23,1558.0,1600,-2.0,1822.0,1820,2.0,MQ,3985,N651MQ,JFK,CVG,116.0,589,16,0,2013-01-23 16:00:00
2013,1,23,1636.0,1645,-9.0,1851.0,1906,-15.0,9E,4027,N800AY,EWR,CVG,111.0,569,16,45,2013-01-23 16:00:00
2013,1,23,1725.0,1725,0.0,1938.0,1933,5.0,EV,4323,N36915,EWR,CVG,114.0,569,17,25,2013-01-23 17:00:00
2013,1,23,2150.0,2000,110.0,2345.0,2224,81.0,9E,3439,N903XJ,JFK,CVG,101.0,589,20,0,2013-01-23 20:00:00
2013,1,23,2208.0,1946,142.0,21.0,2154,147.0,EV,4536,N13994,EWR,CVG,111.0,569,19,46,2013-01-23 19:00:00
2013,1,23,,1535,,,1743,,EV,4352,N11119,EWR,CVG,,569,15,35,2013-01-23 15:00:00
2013,1,24,628.0,607,21.0,834.0,819,15.0,EV,4559,N16571,EWR,CVG,104.0,569,6,7,2013-01-24 06:00:00
2013,1,24,751.0,755,-4.0,1008.0,1012,-4.0,9E,4023,N601XJ,EWR,CVG,102.0,569,7,55,2013-01-24 07:00:00
2013,1,24,934.0,908,26.0,1152.0,1120,32.0,EV,4638,N14570,EWR,CVG,99.0,569,9,8,2013-01-24 09:00:00
2013,1,24,1250.0,1300,-10.0,1505.0,1506,-1.0,9E,3762,N8891A,EWR,CVG,110.0,569,13,0,2013-01-24 13:00:00
2013,1,24,1437.0,1415,22.0,1634.0,1622,12.0,EV,4687,N14570,EWR,CVG,100.0,569,14,15,2013-01-24 14:00:00
2013,1,24,1558.0,1600,-2.0,1807.0,1820,-13.0,MQ,3985,N922MQ,JFK,CVG,100.0,589,16,0,2013-01-24 16:00:00
2013,1,24,1602.0,1535,27.0,1812.0,1743,29.0,EV,4352,N14904,EWR,CVG,108.0,569,15,35,2013-01-24 15:00:00
2013,1,24,1728.0,1645,43.0,1933.0,1906,27.0,9E,4027,N8930E,EWR,CVG,98.0,569,16,45,2013-01-24 16:00:00
2013,1,24,1809.0,1725,44.0,2006.0,1933,33.0,EV,4323,N13988,EWR,CVG,99.0,569,17,25,2013-01-24 17:00:00
2013,1,24,1953.0,2000,-7.0,2234.0,2224,10.0,9E,3439,N601LR,JFK,CVG,100.0,589,20,0,2013-01-24 20:00:00
2013,1,24,2046.0,2000,46.0,2253.0,2208,45.0,EV,4536,N14570,EWR,CVG,99.0,569,20,0,2013-01-24 20:00:00
2013,1,25,745.0,755,-10.0,1003.0,1012,-9.0,9E,4023,N8930E,EWR,CVG,105.0,569,7,55,2013-01-25 07:00:00
2013,1,25,755.0,607,108.0,1008.0,819,109.0,EV,4559,N14952,EWR,CVG,110.0,569,6,7,2013-01-25 06:00:00
2013,1,25,908.0,908,0.0,1124.0,1120,4.0,EV,4638,N16951,EWR,CVG,107.0,569,9,8,2013-01-25 09:00:00
2013,1,25,1254.0,1300,-6.0,1511.0,1506,5.0,9E,3762,N8674A,EWR,CVG,117.0,569,13,0,2013-01-25 13:00:00
2013,1,25,1428.0,1415,13.0,1639.0,1622,17.0,EV,4687,N16951,EWR,CVG,111.0,569,14,15,2013-01-25 14:00:00
2013,1,25,1532.0,1535,-3.0,1748.0,1743,5.0,EV,4352,N13538,EWR,CVG,113.0,569,15,35,2013-01-25 15:00:00
2013,1,25,1553.0,1600,-7.0,1820.0,1820,0.0,MQ,3985,N639MQ,JFK,CVG,116.0,589,16,0,2013-01-25 16:00:00
2013,1,25,1644.0,1645,-1.0,1931.0,1906,25.0,9E,4027,N8444F,EWR,CVG,107.0,569,16,45,2013-01-25 16:00:00
2013,1,25,2055.0,1725,210.0,2400.0,1933,267.0,EV,4323,N14568,EWR,CVG,114.0,569,17,25,2013-01-25 17:00:00
2013,1,25,2156.0,2000,116.0,47.0,2224,143.0,9E,3439,N600LR,JFK,CVG,101.0,589,20,0,2013-01-25 20:00:00
2013,1,25,2203.0,1946,137.0,36.0,2154,162.0,EV,4536,N14993,EWR,CVG,102.0,569,19,46,2013-01-25 19:00:00
2013,1,26,1557.0,1600,-3.0,1805.0,1820,-15.0,MQ,3985,N611MQ,JFK,CVG,99.0,589,16,0,2013-01-26 16:00:00
2013,1,26,1654.0,1529,85.0,1900.0,1737,83.0,EV,4369,N12996,EWR,CVG,101.0,569,15,29,2013-01-26 15:00:00
2013,1,26,2017.0,2000,17.0,2218.0,2222,-4.0,9E,3439,N935XJ,JFK,CVG,94.0,589,20,0,2013-01-26 20:00:00
2013,1,27,1255.0,1300,-5.0,1457.0,1506,-9.0,9E,3762,N8554A,EWR,CVG,100.0,569,13,0,2013-01-27 13:00:00
2013,1,27,1514.0,1410,64.0,1710.0,1617,53.0,EV,4687,N13949,EWR,CVG,100.0,569,14,10,2013-01-27 14:00:00
2013,1,27,1528.0,1536,-8.0,1737.0,1744,-7.0,EV,4352,N12540,EWR,CVG,98.0,569,15,36,2013-01-27 15:00:00
2013,1,27,1551.0,1600,-9.0,1751.0,1820,-29.0,MQ,3985,N659MQ,JFK,CVG,99.0,589,16,0,2013-01-27 16:00:00
2013,1,27,1717.0,1721,-4.0,1922.0,1929,-7.0,EV,4323,N16541,EWR,CVG,109.0,569,17,21,2013-01-27 17:00:00
2013,1,27,1949.0,2000,-11.0,2150.0,2224,-34.0,9E,3439,N921XJ,JFK,CVG,100.0,589,20,0,2013-01-27 20:00:00
2013,1,27,2000.0,1946,14.0,2207.0,2152,15.0,EV,4536,N13553,EWR,CVG,102.0,569,19,46,2013-01-27 19:00:00
2013,1,28,728.0,607,81.0,944.0,819,85.0,EV,4559,N13955,EWR,CVG,104.0,569,6,7,2013-01-28 06:00:00
2013,1,28,748.0,755,-7.0,952.0,1012,-20.0,9E,4023,N8672A,EWR,CVG,102.0,569,7,55,2013-01-28 07:00:00
2013,1,28,954.0,908,46.0,1231.0,1120,71.0,EV,4638,N22971,EWR,CVG,106.0,569,9,8,2013-01-28 09:00:00
2013,1,28,1252.0,1300,-8.0,1509.0,1506,3.0,9E,3762,N8673D,EWR,CVG,102.0,569,13,0,2013-01-28 13:00:00
2013,1,28,1517.0,1415,62.0,1720.0,1622,58.0,EV,4687,N22971,EWR,CVG,102.0,569,14,15,2013-01-28 14:00:00
2013,1,28,1555.0,1600,-5.0,1835.0,1820,15.0,MQ,3985,N931MQ,JFK,CVG,103.0,589,16,0,2013-01-28 16:00:00
2013,1,28,1957.0,1946,11.0,2200.0,2154,6.0,EV,4536,N14543,EWR,CVG,100.0,569,19,46,2013-01-28 19:00:00
2013,1,28,2106.0,2000,66.0,2313.0,2224,49.0,9E,3439,N904XJ,JFK,CVG,100.0,589,20,0,2013-01-28 20:00:00
2013,1,28,,1535,,,1743,,EV,4352,N36915,EWR,CVG,,569,15,35,2013-01-28 15:00:00
2013,1,28,,1725,,,1933,,EV,4323,N26549,EWR,CVG,,569,17,25,2013-01-28 17:00:00
2013,1,28,,1645,,,1906,,9E,4027,,EWR,CVG,,569,16,45,2013-01-28 16:00:00
2013,1,29,657.0,630,27.0,902.0,842,20.0,EV,4150,N18556,EWR,CVG,98.0,569,6,30,2013-01-29 06:00:00
2013,1,29,749.0,755,-6.0,943.0,1012,-29.0,9E,4023,N8913A,EWR,CVG,97.0,569,7,55,2013-01-29 07:00:00
2013,1,29,933.0,908,25.0,1134.0,1120,14.0,EV,4638,N13913,EWR,CVG,99.0,569,9,8,2013-01-29 09:00:00
2013,1,29,1255.0,1300,-5.0,1449.0,1506,-17.0,9E,3762,N824AY,EWR,CVG,99.0,569,13,0,2013-01-29 13:00:00
2013,1,29,1413.0,1415,-2.0,1605.0,1622,-17.0,EV,4687,N13913,EWR,CVG,95.0,569,14,15,2013-01-29 14:00:00
2013,1,29,1534.0,1535,-1.0,1737.0,1743,-6.0,EV,4352,N13956,EWR,CVG,100.0,569,15,35,2013-01-29 15:00:00
2013,1,29,1551.0,1600,-9.0,1757.0,1820,-23.0,MQ,3985,N622MQ,JFK,CVG,102.0,589,16,0,2013-01-29 16:00:00
2013,1,29,1638.0,1645,-7.0,1834.0,1906,-32.0,9E,4027,N8560F,EWR,CVG,96.0,569,16,45,2013-01-29 16:00:00
2013,1,29,1742.0,1725,17.0,1938.0,1933,5.0,EV,4323,N16951,EWR,CVG,100.0,569,17,25,2013-01-29 17:00:00
2013,1,29,1950.0,2000,-10.0,2149.0,2224,-35.0,9E,3439,N921XJ,JFK,CVG,99.0,589,20,0,2013-01-29 20:00:00
2013,1,29,2006.0,2000,6.0,2212.0,2208,4.0,EV,4536,N14902,EWR,CVG,100.0,569,20,0,2013-01-29 20:00:00
2013,1,30,612.0,607,5.0,830.0,819,11.0,EV,4150,N16981,EWR,CVG,110.0,569,6,7,2013-01-30 06:00:00
2013,1,30,904.0,908,-4.0,1139.0,1120,19.0,EV,4638,N12996,EWR,CVG,107.0,569,9,8,2013-01-30 09:00:00
2013,1,30,1220.0,755,265.0,1425.0,1012,253.0,9E,4023,N8877A,EWR,CVG,104.0,569,7,55,2013-01-30 07:00:00
2013,1,30,1255.0,1300,-5.0,1523.0,1506,17.0,9E,3762,N8980A,EWR,CVG,104.0,569,13,0,2013-01-30 13:00:00
2013,1,30,1530.0,1535,-5.0,1746.0,1743,3.0,EV,4352,N11536,EWR,CVG,109.0,569,15,35,2013-01-30 15:00:00
2013,1,30,1559.0,1600,-1.0,1816.0,1820,-4.0,MQ,3985,N651MQ,JFK,CVG,108.0,589,16,0,2013-01-30 16:00:00
2013,1,30,1717.0,1725,-8.0,1925.0,1933,-8.0,EV,4323,N11544,EWR,CVG,106.0,569,17,25,2013-01-30 17:00:00
2013,1,30,1827.0,1645,102.0,2038.0,1906,92.0,9E,4027,N8696C,EWR,CVG,102.0,569,16,45,2013-01-30 16:00:00
2013,1,30,2322.0,2000,202.0,129.0,2224,185.0,9E,3439,N933XJ,JFK,CVG,107.0,589,20,0,2013-01-30 20:00:00
2013,1,30,,1946,,,2154,,EV,4536,N13908,EWR,CVG,,569,19,46,2013-01-30 19:00:00
2013,1,30,,1430,,,1637,,EV,4687,N12996,EWR,CVG,,569,14,30,2013-01-30 14:00:00
2013,1,31,604.0,607,-3.0,812.0,819,-7.0,EV,4559,N19554,EWR,CVG,110.0,569,6,7,2013-01-31 06:00:00
2013,1,31,901.0,908,-7.0,1127.0,1120,7.0,EV,4638,N11184,EWR,CVG,107.0,569,9,8,2013-01-31 09:00:00
2013,1,31,1259.0,1300,-1.0,1515.0,1506,9.0,9E,3762,N8416B,EWR,CVG,109.0,569,13,0,2013-01-31 13:00:00
2013,1,31,1552.0,1600,-8.0,1811.0,1820,-9.0,MQ,3985,N631MQ,JFK,CVG,112.0,589,16,0,2013-01-31 16:00:00
2013,1,31,1600.0,1535,25.0,1813.0,1743,30.0,EV,4352,N14959,EWR,CVG,106.0,569,15,35,2013-01-31 15:00:00
2013,1,31,1614.0,1415,119.0,1827.0,1622,125.0,EV,4687,N11184,EWR,CVG,105.0,569,14,15,2013-01-31 14:00:00
2013,1,31,1638.0,1645,-7.0,1902.0,1906,-4.0,9E,4027,N8683B,EWR,CVG,109.0,569,16,45,2013-01-31 16:00:00
2013,1,31,1948.0,1725,143.0,2222.0,1933,169.0,EV,4323,N12136,EWR,CVG,111.0,569,17,25,2013-01-31 17:00:00
2013,1,31,2233.0,2000,153.0,41.0,2224,137.0,9E,3439,N912XJ,JFK,CVG,105.0,589,20,0,2013-01-31 20:00:00
2013,1,31,,2000,,,2208,,EV,4536,N14959,EWR,CVG,,569,20,0,2013-01-31 20:00:00
2013,1,31,,755,,,1012,,9E,4023,,EWR,CVG,,569,7,55,2013-01-31 07:00:00
2013,10,1,616.0,622,-6.0,808.0,827,-19.0,EV,4150,N15973,EWR,CVG,87.0,569,6,22,2013-10-01 06:00:00
2013,10,1,654.0,700,-6.0,848.0,904,-16.0,9E,3769,N8745B,EWR,CVG,85.0,569,7,0,2013-10-01 07:00:00
2013,10,1,844.0,840,4.0,1101.0,1050,11.0,EV,4638,N25134,EWR,CVG,97.0,569,8,40,2013-10-01 08:00:00
2013,10,1,1330.0,1310,20.0,1512.0,1526,-14.0,EV,5283,N754EV,LGA,CVG,87.0,585,13,10,2013-10-01 13:00:00
2013,10,1,1353.0,1340,13.0,1532.0,1540,-8.0,EV,4687,N14171,EWR,CVG,84.0,569,13,40,2013-10-01 13:00:00
2013,10,1,1554.0,1555,-1.0,1801.0,1805,-4.0,MQ,3075,N635MQ,JFK,CVG,89.0,589,15,55,2013-10-01 15:00:00
2013,10,1,1607.0,1612,-5.0,1809.0,1820,-11.0,EV,4352,N15912,EWR,CVG,87.0,569,16,12,2013-10-01 16:00:00
2013,10,1,1655.0,1700,-5.0,1841.0,1910,-29.0,9E,3932,N8696C,EWR,CVG,86.0,569,17,0,2013-10-01 17:00:00
2013,10,1,1722.0,1729,-7.0,1912.0,1937,-25.0,EV,3849,N29917,EWR,CVG,88.0,569,17,29,2013-10-01 17:00:00
2013,10,1,1736.0,1650,46.0,1921.0,1921,0.0,9E,3448,N928XJ,JFK,CVG,87.0,589,16,50,2013-10-01 16:00:00
2013,10,1,1928.0,1935,-7.0,2124.0,2147,-23.0,9E,3470,N933XJ,JFK,CVG,87.0,589,19,35,2013-10-01 19:00:00
2013,10,1,2028.0,2040,-12.0,2220.0,2248,-28.0,EV,4536,N13969,EWR,CVG,84.0,569,20,40,2013-10-01 20:00:00
2013,10,2,620.0,622,-2.0,817.0,827,-10.0,EV,4150,N15985,EWR,CVG,90.0,569,6,22,2013-10-02 06:00:00
2013,10,2,651.0,700,-9.0,851.0,904,-13.0,9E,3769,N8409N,EWR,CVG,92.0,569,7,0,2013-10-02 07:00:00
2013,10,2,834.0,836,-2.0,1042.0,1046,-4.0,EV,4638,N17196,EWR,CVG,93.0,569,8,36,2013-10-02 08:00:00
2013,10,2,1303.0,1315,-12.0,1450.0,1520,-30.0,9E,3795,N8794B,EWR,CVG,90.0,569,13,15,2013-10-02 13:00:00
2013,10,2,1304.0,1310,-6.0,1458.0,1526,-28.0,EV,5283,N754EV,LGA,CVG,88.0,585,13,10,2013-10-02 13:00:00
2013,10,2,1330.0,1340,-10.0,1520.0,1540,-20.0,EV,4687,N13161,EWR,CVG,95.0,569,13,40,2013-10-02 13:00:00
2013,10,2,1551.0,1555,-4.0,1758.0,1805,-7.0,MQ,3075,N925MQ,JFK,CVG,94.0,589,15,55,2013-10-02 15:00:00
2013,10,2,1610.0,1612,-2.0,1808.0,1820,-12.0,EV,4352,N12996,EWR,CVG,91.0,569,16,12,2013-10-02 16:00:00
2013,10,2,1641.0,1650,-9.0,1831.0,1921,-50.0,9E,3448,N924XJ,JFK,CVG,88.0,589,16,50,2013-10-02 16:00:00
2013,10,2,1650.0,1700,-10.0,1839.0,1910,-31.0,9E,3932,N8745B,EWR,CVG,88.0,569,17,0,2013-10-02 17:00:00
2013,10,2,1723.0,1729,-6.0,1912.0,1937,-25.0,EV,3849,N14993,EWR,CVG,91.0,569,17,29,2013-10-02 17:00:00
2013,10,2,1929.0,1935,-6.0,2127.0,2147,-20.0,9E,3470,N912XJ,JFK,CVG,90.0,589,19,35,2013-10-02 19:00:00
2013,10,2,2034.0,2040,-6.0,2224.0,2248,-24.0,EV,4536,N11544,EWR,CVG,88.0,569,20,40,2013-10-02 20:00:00
2013,10,3,612.0,622,-10.0,819.0,827,-8.0,EV,4150,N12540,EWR,CVG,96.0,569,6,22,2013-10-03 06:00:00
2013,10,3,652.0,700,-8.0,903.0,904,-1.0,9E,3769,N8525B,EWR,CVG,93.0,569,7,0,2013-10-03 07:00:00
2013,10,3,837.0,840,-3.0,1043.0,1050,-7.0,EV,4638,N11181,EWR,CVG,91.0,569,8,40,2013-10-03 08:00:00
2013,10,3,1310.0,1315,-5.0,1503.0,1520,-17.0,9E,3795,N8938A,EWR,CVG,92.0,569,13,15,2013-10-03 13:00:00
2013,10,3,1402.0,1310,52.0,1618.0,1526,52.0,EV,5283,N750EV,LGA,CVG,92.0,585,13,10,2013-10-03 13:00:00
2013,10,3,1431.0,1340,51.0,1621.0,1540,41.0,EV,4687,N11191,EWR,CVG,90.0,569,13,40,2013-10-03 13:00:00
2013,10,3,1630.0,1555,35.0,1823.0,1805,18.0,MQ,3075,N636MQ,JFK,CVG,93.0,589,15,55,2013-10-03 15:00:00
2013,10,3,1653.0,1700,-7.0,1854.0,1910,-16.0,9E,3932,N8683B,EWR,CVG,92.0,569,17,0,2013-10-03 17:00:00
2013,10,3,1700.0,1612,48.0,1900.0,1820,40.0,EV,4352,N13989,EWR,CVG,91.0,569,16,12,2013-10-03 16:00:00
2013,10,3,1730.0,1729,1.0,1929.0,1937,-8.0,EV,3849,N13992,EWR,CVG,88.0,569,17,29,2013-10-03 17:00:00
2013,10,3,1743.0,1650,53.0,1933.0,1921,12.0,9E,3448,N919XJ,JFK,CVG,89.0,589,16,50,2013-10-03 16:00:00
2013,10,3,1933.0,1935,-2.0,2136.0,2147,-11.0,9E,3470,N904XJ,JFK,CVG,90.0,589,19,35,2013-10-03 19:00:00
2013,10,3,2200.0,2040,80.0,2348.0,2248,60.0,EV,4536,N15985,EWR,CVG,87.0,569,20,40,2013-10-03 20:00:00
2013,10,4,618.0,622,-4.0,815.0,827,-12.0,EV,4150,N16571,EWR,CVG,88.0,569,6,22,2013-10-04 06:00:00
2013,10,4,655.0,700,-5.0,858.0,904,-6.0,9E,3769,N836AY,EWR,CVG,91.0,569,7,0,2013-10-04 07:00:00
2013,10,4,837.0,840,-3.0,1030.0,1050,-20.0,EV,4638,N11189,EWR,CVG,86.0,569,8,40,2013-10-04 08:00:00
2013,10,4,1306.0,1310,-4.0,1518.0,1526,-8.0,EV,5283,N718EV,LGA,CVG,93.0,585,13,10,2013-10-04 13:00:00
2013,10,4,1313.0,1315,-2.0,1516.0,1520,-4.0,9E,3795,N8837B,EWR,CVG,97.0,569,13,15,2013-10-04 13:00:00
2013,10,4,1334.0,1340,-6.0,1552.0,1540,12.0,EV,4687,N24128,EWR,CVG,91.0,569,13,40,2013-10-04 13:00:00
2013,10,4,1623.0,1612,11.0,1818.0,1820,-2.0,EV,4352,N13550,EWR,CVG,90.0,569,16,12,2013-10-04 16:00:00
2013,10,4,1626.0,1555,31.0,1827.0,1805,22.0,MQ,3075,N672MQ,JFK,CVG,97.0,589,15,55,2013-10-04 15:00:00
2013,10,4,1654.0,1700,-6.0,1859.0,1910,-11.0,9E,3932,N8928A,EWR,CVG,88.0,569,17,0,2013-10-04 17:00:00
2013,10,4,1703.0,1650,13.0,1856.0,1921,-25.0,9E,3448,N909XJ,JFK,CVG,87.0,589,16,50,2013-10-04 16:00:00
2013,10,4,1726.0,1729,-3.0,1942.0,1937,5.0,EV,3849,N11535,EWR,CVG,91.0,569,17,29,2013-10-04 17:00:00
2013,10,4,1927.0,1935,-8.0,2125.0,2147,-22.0,9E,3470,N924XJ,JFK,CVG,88.0,589,19,35,2013-10-04 19:00:00
2013,10,4,2036.0,2040,-4.0,2241.0,2248,-7.0,EV,4536,N11536,EWR,CVG,89.0,569,20,40,2013-10-04 20:00:00
2013,10,5,1440.0,1340,60.0,1640.0,1540,60.0,EV,4687,N16963,EWR,CVG,96.0,569,13,40,2013-10-05 13:00:00
2013,10,5,1553.0,1555,-2.0,1747.0,1805,-18.0,MQ,3075,N656MQ,JFK,CVG,96.0,589,15,55,2013-10-05 15:00:00
2013,10,5,1645.0,1650,-5.0,1835.0,1919,-44.0,9E,3448,N604LR,JFK,CVG,91.0,589,16,50,2013-10-05 16:00:00
2013,10,5,2024.0,1935,49.0,2211.0,2145,26.0,9E,3470,N902XJ,JFK,CVG,92.0,589,19,35,2013-10-05 19:00:00
2013,10,5,2040.0,2045,-5.0,2323.0,2253,30.0,EV,4536,N16546,EWR,CVG,91.0,569,20,45,2013-10-05 20:00:00
2013,10,6,852.0,840,12.0,1108.0,1050,18.0,EV,4638,N13955,EWR,CVG,97.0,569,8,40,2013-10-06 08:00:00
2013,10,6,1307.0,1310,-3.0,1509.0,1526,-17.0,EV,5283,N398CA,LGA,CVG,98.0,585,13,10,2013-10-06 13:00:00
2013,10,6,1309.0,1315,-6.0,1549.0,1520,29.0,9E,3795,N8588D,EWR,CVG,105.0,569,13,15,2013-10-06 13:00:00
2013,10,6,1345.0,1343,2.0,1544.0,1545,-1.0,EV,4687,N12569,EWR,CVG,92.0,569,13,43,2013-10-06 13:00:00
2013,10,6,1618.0,1613,5.0,1819.0,1821,-2.0,EV,3849,N12924,EWR,CVG,93.0,569,16,13,2013-10-06 16:00:00
2013,10,6,1655.0,1700,-5.0,1913.0,1910,3.0,9E,3932,N8771A,EWR,CVG,112.0,569,17,0,2013-10-06 17:00:00
2013,10,6,1656.0,1650,6.0,1852.0,1921,-29.0,9E,3448,N929XJ,JFK,CVG,93.0,589,16,50,2013-10-06 16:00:00
2013,10,6,1723.0,1555,88.0,1939.0,1805,94.0,MQ,3075,N679MQ,JFK,CVG,110.0,589,15,55,2013-10-06 15:00:00
2013,10,6,1826.0,1729,57.0,2058.0,1937,81.0,EV,3819,N16961,EWR,CVG,95.0,569,17,29,2013-10-06 17:00:00
2013,10,6,1944.0,1935,9.0,2139.0,2147,-8.0,9E,3470,N926XJ,JFK,CVG,89.0,589,19,35,2013-10-06 19:00:00
2013,10,6,,2054,,,2302,,EV,4536,N19554,EWR,CVG,,569,20,54,2013-10-06 20:00:00
2013,10,7,620.0,622,-2.0,818.0,827,-9.0,EV,4150,N13988,EWR,CVG,99.0,569,6,22,2013-10-07 06:00:00
2013,10,7,654.0,700,-6.0,854.0,904,-10.0,9E,3769,N8968E,EWR,CVG,104.0,569,7,0,2013-10-07 07:00:00
2013,10,7,845.0,840,5.0,1107.0,1050,17.0,EV,4638,N10156,EWR,CVG,99.0,569,8,40,2013-10-07 08:00:00
2013,10,7,1311.0,1315,-4.0,1617.0,1520,57.0,9E,3795,N8837B,EWR,CVG,103.0,569,13,15,2013-10-07 13:00:00
2013,10,7,1610.0,1340,150.0,1813.0,1540,153.0,EV,4687,N12921,EWR,CVG,100.0,569,13,40,2013-10-07 13:00:00
2013,10,7,1635.0,1310,205.0,1944.0,1526,258.0,EV,5283,N755EV,LGA,CVG,97.0,585,13,10,2013-10-07 13:00:00
2013,10,7,1658.0,1555,63.0,1917.0,1805,72.0,MQ,3075,N925MQ,JFK,CVG,100.0,589,15,55,2013-10-07 15:00:00
2013,10,7,1749.0,1650,59.0,2010.0,1921,49.0,9E,3448,N936XJ,JFK,CVG,100.0,589,16,50,2013-10-07 16:00:00
2013,10,7,1930.0,1700,150.0,2145.0,1910,155.0,9E,3932,N836AY,EWR,CVG,99.0,569,17,0,2013-10-07 17:00:00
2013,10,7,2059.0,1729,210.0,2256.0,1937,199.0,EV,3849,N13958,EWR,CVG,98.0,569,17,29,2013-10-07 17:00:00
2013,10,7,2237.0,1935,182.0,28.0,2147,161.0,9E,3470,N919XJ,JFK,CVG,90.0,589,19,35,2013-10-07 19:00:00
2013,10,7,2329.0,2040,169.0,134.0,2248,166.0,EV,4536,N15986,EWR,CVG,97.0,569,20,40,2013-10-07 20:00:00
2013,10,7,,1612,,,1820,,EV,4352,N14923,EWR,CVG,,569,16,12,2013-10-07 16:00:00
2013,10,8,614.0,622,-8.0,802.0,827,-25.0,EV,4150,N11565,EWR,CVG,90.0,569,6,22,2013-10-08 06:00:00
2013,10,8,655.0,700,-5.0,856.0,904,-8.0,9E,3769,N813AY,EWR,CVG,90.0,569,7,0,2013-10-08 07:00:00
2013,10,8,831.0,840,-9.0,1033.0,1050,-17.0,EV,4638,N14143,EWR,CVG,90.0,569,8,40,2013-10-08 08:00:00
2013,10,8,1335.0,1340,-5.0,1533.0,1540,-7.0,EV,4687,N18120,EWR,CVG,92.0,569,13,40,2013-10-08 13:00:00
2013,10,8,1339.0,1310,29.0,1550.0,1526,24.0,EV,5283,N612QX,LGA,CVG,85.0,585,13,10,2013-10-08 13:00:00
2013,10,8,1552.0,1555,-3.0,1751.0,1805,-14.0,MQ,3075,N672MQ,JFK,CVG,93.0,589,15,55,2013-10-08 15:00:00
2013,10,8,1609.0,1612,-3.0,1807.0,1820,-13.0,EV,4352,N14977,EWR,CVG,88.0,569,16,12,2013-10-08 16:00:00
2013,10,8,1640.0,1650,-10.0,1838.0,1921,-43.0,9E,3448,N926XJ,JFK,CVG,89.0,589,16,50,2013-10-08 16:00:00
2013,10,8,1645.0,1700,-15.0,1849.0,1910,-21.0,9E,3932,N8964E,EWR,CVG,86.0,569,17,0,2013-10-08 17:00:00
2013,10,8,1725.0,1729,-4.0,1918.0,1937,-19.0,EV,3849,N10575,EWR,CVG,91.0,569,17,29,2013-10-08 17:00:00
2013,10,8,1926.0,1935,-9.0,2110.0,2147,-37.0,9E,3470,N934XJ,JFK,CVG,88.0,589,19,35,2013-10-08 19:00:00
2013,10,8,2032.0,2040,-8.0,2232.0,2248,-16.0,EV,4536,N14904,EWR,CVG,86.0,569,20,40,2013-10-08 20:00:00
2013,10,9,615.0,622,-7.0,809.0,827,-18.0,EV,4150,N13988,EWR,CVG,86.0,569,6,22,2013-10-09 06:00:00
2013,10,9,654.0,700,-6.0,838.0,904,-26.0,9E,3769,N8933B,EWR,CVG,84.0,569,7,0,2013-10-09 07:00:00
